2022/5/19 5:9:10,45,69,13.8464,-12.5011,97.9000,25.8000,27.7229,0.6407,0.0000,0.1000
2022/5/19 5:9:15,45,92,14.3680,8.4332,98.0000,25.8000,27.7252,0.3786,0.0000,0.1000
2022/5/19 5:9:20,90,0,1.8343,-87.6034,98.0000,25.8000,27.7252,0.9902,0.0000,0.4000
2022/5/19 5:9:25,90,23,2.7546,-66.8467,98.0000,25.8000,27.7252,1.0339,0.0000,0.3000
2022/5/19 5:9:30,90,46,3.3658,-40.4468,98.0000,25.8000,27.7252,0.9028,0.0000,0.2000
2022/5/19 5:9:35,90,69,3.2148,-18.2737,98.0000,25.8000,27.7252,0.6844,0.0000,0.2000
2022/5/19 5:9:40,90,92,4.7635,4.0897,98.0000,25.8000,27.7252,0.3932,0.0000,0.0000
2022/5/19 5:9:45,135,0,-7.0326,-82.8636,98.0000,25.8000,27.7252,0.6407,0.0000,0.2000
2022/5/19 5:9:50,135,23,-6.8304,-62.6866,98.0000,25.8000,27.7252,0.7426,0.0000,0.3000
2022/5/19 5:9:55,135,46,-5.6162,-37.7794,98.0000,25.8000,27.7252,0.7572,0.0000,0.2000
2022/5/19 5:10:0,135,69,-5.9664,-14.9746,98.0000,25.8000,27.7252,0.6989,0.0000,0.2000
2022/5/19 5:10:5,135,92,-5.2477,7.4589,98.1000,25.8000,27.7275,0.5242,0.0000,0.1000
2022/5/19 5:10:10,180,0,-14.0071,-72.4224,98.1000,25.8000,27.7275,0.3058,0.0000,0.1000
2022/5/19 5:10:15,180,23,-14.0393,-51.8412,98.1000,25.8000,27.7275,0.4223,0.0000,0.1000
2022/5/19 5:10:20,180,46,-14.0321,-27.8793,98.1000,25.8000,27.7275,0.5825,0.0000,0.2000
2022/5/19 5:10:25,180,69,-13.2026,-6.7552,98.2000,25.8000,27.7298,0.7572,0.0000,0.3000
2022/5/19 5:10:30,180,92,-12.4445,14.3194,98.2000,25.8000,27.7298,0.8446,0.0000,0.2000
2022/5/19 5:10:35,0,0,16.6953,-66.7346,nan,nan,nan,0.9902,0.0000,0.3000
2022/5/19 5:10:40,0,23,17.5268,-46.1058,98.2000,25.7000,27.4267,1.0921,0.0000,0.4000
2022/5/19 5:10:45,0,46,17.9540,-23.9540,98.2000,25.7000,27.4267,1.0630,0.0000,0.3000
2022/5/19 5:10:50,0,69,18.4662,-2.8298,98.3000,25.8000,27.7321,0.8882,0.0000,0.3000
2022/5/19 5:10:55,0,92,18.4944,17.6453,98.3000,25.7000,27.4282,0.6407,0.0000,0.2000
2022/5/19 5:11:0,45,0,11.6350,-78.2257,98.3000,25.7000,27.4282,1.4998,0.0001,0.5000
2022/5/19 5:11:5,45,23,11.7268,-59.4527,98.3000,25.7000,27.4282,1.5581,0.0001,0.5000
2022/5/19 5:11:10,45,46,13.2217,-34.2479,98.4000,25.8000,27.7344,1.3542,0.0000,0.4000
2022/5/19 5:11:15,45,69,13.4006,-12.6275,98.4000,25.7000,27.4298,1.0047,0.0000,0.2000
2022/5/19 5:11:20,45,92,14.5812,8.3719,98.4000,25.7000,27.4298,0.5825,0.0000,0.2000
2022/5/19 5:11:25,90,0,1.9512,-87.6456,98.4000,25.7000,27.4298,1.4998,0.0001,0.5000
